household_ID,avg_consumption,total_hours_appliances,num_appliances,num_lights,socio_economic_class
ID2653,107.24,119.0,11.0,8.0,SEC C
ID2654,119.6,189.58,18.0,23.0,SEC A
ID2655,55.44,38.5,6.0,6.0,SEC D
ID2656,81.72,135.75,19.0,11.0,SEC C
ID2657,10.64,0.0,1.0,4.0,SEC E
ID2658,28.48,7.25,3.0,6.0,SEC D
ID2659,57.52,218.32999999999998,9.0,7.0,SEC A
ID2660,938.24,347.90999999999997,36.0,25.0,SEC A
ID2661,52.52,10.72,11.0,7.0,SEC B
ID2662,84.28,189.66,7.0,7.0,SEC D
ID2663,131.36,95.0,7.0,5.0,SEC B
ID2664,9.8,203.0,14.0,22.0,SEC B
ID2665,71.28,0.0,14.0,13.0,SEC B
ID2666,93.48,232.82999999999998,26.0,10.0,SEC C
ID2667,42.16,88.0,13.0,5.0,SEC D
ID2668,77.4,182.0,3.0,10.0,SEC D
ID2669,82.72,165.06,16.0,23.0,SEC A
ID2670,122.68,251.0,10.0,16.0,SEC B
ID2671,74.16,136.5,10.0,15.0,SEC C
ID2672,141.68,208.75,10.0,18.0,SEC C
ID2673,56.88,181.25,10.0,9.0,SEC C
ID2674,45.4,40.5,7.0,7.0,SEC D
ID2675,76.12,171.25,7.0,8.0,SEC C
ID2676,57.08,182.25,9.0,8.0,SEC C
ID2677,105.96,192.0,13.0,20.0,SEC B
ID2678,112.04,253.0,10.0,9.0,SEC D
ID2679,62.36,4.0,6.0,8.0,SEC C
ID2680,82.76,209.45,12.0,13.0,SEC C
ID2681,271.04,195.06,22.0,27.0,SEC A
ID2682,128.48,416.0,20.0,20.0,SEC C
ID2683,109.52,196.07999999999998,10.0,8.0,SEC C
ID2684,59.72,7.25,11.0,6.0,SEC D
ID2685,45.6,0.0,1.0,4.0,SEC D
ID2686,93.64,176.2,12.0,8.0,SEC C
ID2687,59.44,8.0,13.0,6.0,SEC C
ID2688,20.28,0.5,3.0,4.0,SEC D
ID2689,90.24,191.0,7.0,4.0,SEC C
ID2690,107.68,204.0,11.0,12.0,SEC A
ID2691,106.52,211.57999999999998,13.0,4.0,SEC C
ID2692,63.8,5.0,12.0,9.0,SEC D
ID2693,13.36,3.0,4.0,5.0,SEC D
ID2694,1.56,0.0,0.0,0.0,SEC E
ID2695,67.28,0.5,6.0,9.0,SEC C
ID2696,130.52,203.3,26.0,20.0,SEC A
ID2697,37.32,56.33,4.0,4.0,SEC E
ID2698,103.76,41.4,13.0,6.0,SEC D
ID2699,163.24,194.0,11.0,4.0,SEC A
ID2700,43.16,3.75,12.0,11.0,SEC C
ID2701,180.0,88.0,9.0,6.0,SEC C
ID2702,108.48,198.08,11.0,13.0,SEC C
ID2703,133.6,203.75,9.0,16.0,SEC B
ID2704,95.8,214.7,12.0,6.0,SEC D
ID2705,49.28,197.0,8.0,10.0,SEC D
ID2706,23.72,40.0,5.0,9.0,SEC C
ID2707,89.52,129.83,15.0,13.0,SEC B
ID2708,151.48,120.66,17.0,13.0,SEC C
ID2709,145.72,285.0,15.0,12.0,SEC D
ID2710,150.8,394.5,21.0,14.0,SEC C
ID2711,79.28,209.82999999999998,32.0,10.0,SEC C
ID2712,127.4,211.25,11.0,15.0,SEC C
ID2713,106.64,199.0,6.0,7.0,SEC C
ID2714,131.68,14.33,3.0,5.0,SEC E
ID2715,105.76,177.57999999999998,18.0,9.0,SEC B
ID2716,134.4,210.45,15.0,7.0,SEC A
ID2717,282.12,195.0,12.0,19.0,SEC A
ID2718,151.44,177.0,17.0,15.0,SEC A
ID2719,75.6,169.49,9.0,6.0,SEC C
ID2720,26.44,15.0,3.0,4.0,SEC C
ID2721,6.44,5.66,9.0,13.0,SEC C
ID2722,78.88,176.0,9.0,8.0,SEC C
ID2723,111.68,183.3,9.0,8.0,SEC C
ID2724,87.56,205.05,18.0,9.0,SEC C
ID2725,269.96,172.75,25.0,18.0,SEC C
ID2726,407.24,168.0,30.0,20.0,SEC C
ID2727,139.28,270.57,33.0,24.0,SEC A
ID2728,75.48,35.0,7.0,4.0,SEC B
ID2729,93.4,212.0,7.0,7.0,SEC C
ID2730,77.24,183.96,8.0,8.0,SEC D
ID2731,53.2,172.57999999999998,12.0,7.0,SEC C
ID2732,93.96,196.5,8.0,6.0,SEC C
ID2733,138.04,175.0,6.0,11.0,SEC C
ID2734,87.36,192.58,22.0,21.0,SEC A
ID2735,348.04,369.85,19.0,23.0,SEC C
ID2736,85.52,220.75,8.0,13.0,SEC C
ID2737,84.4,129.6,12.0,7.0,SEC C
ID2738,129.56,208.0,9.0,9.0,SEC C
ID2739,140.24,187.0,10.0,8.0,SEC B
ID2740,85.6,216.5,14.0,13.0,SEC C
ID2741,55.56,36.25,10.0,8.0,SEC C
ID2742,94.32,85.25,7.0,10.0,SEC D
ID2743,55.24,0.0,4.0,13.0,SEC C
ID2744,114.36,171.5,10.0,7.0,SEC E
ID2745,34.44,216.0,11.0,9.0,SEC D
ID2746,158.04,232.75,25.0,19.0,SEC A
ID2747,36.08,0.5800000000000001,4.0,5.0,SEC E
ID2748,140.08,206.5,8.0,13.0,SEC C
ID2749,66.44,190.5,11.0,25.0,SEC C
ID2750,55.28,240.0,9.0,5.0,SEC B
ID2751,91.68,186.5,11.0,4.0,SEC C
ID2752,87.4,245.0,9.0,8.0,SEC E
ID2753,81.0,192.58,15.0,19.0,SEC A
ID2754,188.52,176.75,18.0,12.0,SEC B
ID2755,86.52,211.0,7.0,7.0,SEC D
ID2756,58.52,196.0,7.0,4.0,SEC A
ID2757,59.68,178.5,8.0,5.0,SEC B
ID2758,114.6,32.5,8.0,5.0,SEC B
ID2759,574.1176470588235,349.0,15.0,29.0,SEC C
ID2760,66.0,205.75,14.0,9.0,SEC D
ID2761,111.6,134.25,14.0,20.0,SEC C
ID2762,117.6,210.5,8.0,8.0,SEC E
ID2763,124.76,276.5,19.0,21.0,SEC B
ID2764,165.28,170.66,7.0,48.0,SEC C
ID2765,117.68,198.0,10.0,18.0,SEC B
ID2766,154.47826086956522,184.66,10.0,25.0,SEC D
ID2767,98.56,209.5,9.0,12.0,SEC C
ID2768,107.2,172.0,7.0,7.0,SEC E
ID2769,62.92,17.0,12.0,9.0,SEC C
ID2770,1026.88,199.1,29.0,25.0,SEC A
ID2771,166.32,223.27,27.0,20.0,SEC A
ID2772,67.48,120.53,18.0,6.0,SEC D
ID2773,45.36,22.5,6.0,4.0,SEC E
ID2774,418.08,474.2,54.0,32.0,SEC A
ID2775,66.92,252.5,15.0,16.0,SEC C
ID2776,63.36,185.75,12.0,7.0,SEC C
ID2777,38.92,179.58,15.0,14.0,SEC A
ID2778,551.12,428.0,17.0,18.0,SEC A
ID2779,77.48,252.99,8.0,12.0,SEC A
ID2780,267.88,261.25,37.0,27.0,SEC A
ID2781,245.4,296.25,38.0,23.0,SEC B
ID2782,41.2,191.3,14.0,17.0,SEC B
ID2783,15.48,0.0,0.0,0.0,SEC C
ID2784,103.96,190.75,9.0,5.0,SEC C
ID2785,90.8,221.65,15.0,5.0,SEC B
ID2786,80.24,123.72,10.0,7.0,SEC D
ID2787,74.36,182.5,8.0,5.0,SEC A
ID2788,198.64,181.06,11.0,4.0,SEC A
ID2789,165.8,414.81,19.0,6.0,SEC A
ID2790,146.64,233.0,11.0,8.0,SEC B
ID2791,81.0,171.7,19.0,10.0,SEC A
ID2792,49.2,0.0,2.0,4.0,SEC C
ID2793,104.88,222.81,11.0,5.0,SEC C
ID2794,29.4,2.96,8.0,1.0,SEC B
ID2795,116.24,28.25,11.0,5.0,SEC A
ID2796,90.72,225.0,8.0,4.0,SEC C
ID2797,69.52,47.0,11.0,8.0,SEC D
ID2798,140.84,189.25,10.0,5.0,SEC D
ID2799,136.52,183.25,9.0,5.0,SEC D
ID2800,108.28,179.75,10.0,6.0,SEC C
ID2801,81.16,193.55,9.0,5.0,SEC C
ID2802,221.04,219.91,16.0,6.0,SEC C
ID2803,84.56,173.56,15.0,9.0,SEC D
ID2804,57.0,206.66,10.0,4.0,SEC C
ID2805,73.8,211.75,8.0,6.0,SEC C
ID2806,113.64,216.5,8.0,8.0,SEC D
ID2807,97.4,240.5,26.0,12.0,SEC C
ID2808,10.96,199.75,8.0,8.0,SEC A
ID2809,188.48,208.5,14.0,8.0,SEC C
ID2810,272.4,425.0,23.0,15.0,SEC A
ID2811,139.72,366.32,20.0,13.0,SEC C
ID2812,86.84,204.5,14.0,8.0,SEC A
ID2813,138.52,194.0,11.0,6.0,SEC C
ID2814,199.12,301.25,30.0,8.0,SEC C
ID2815,187.64,352.08,22.0,10.0,SEC B
ID2816,296.0,21.75,6.0,8.0,SEC B
ID2817,198.76,275.58,29.0,10.0,SEC C
ID2818,40.6,18.08,16.0,5.0,SEC C
ID2819,91.0,192.75,7.0,9.0,SEC C
ID2820,33.64,191.16,10.0,8.0,SEC B
ID2821,92.08,193.75,14.0,3.0,SEC C
ID2822,75.8,185.58,12.0,8.0,SEC B
ID2823,45.92,179.58,8.0,6.0,SEC B
ID2824,123.88,91.83,9.0,5.0,SEC D
ID2825,49.12,168.0,2.0,5.0,SEC E
ID2826,139.76,235.25,9.0,5.0,SEC D
ID2827,154.24,230.16,13.0,9.0,SEC C
ID2828,46.04,9.5,17.0,4.0,SEC B
ID2829,41.4,176.0,7.0,3.0,SEC C
ID2830,194.92,203.85,20.0,15.0,SEC C
ID2831,79.96,214.25,13.0,5.0,SEC C
ID2832,117.96,193.57,15.0,4.0,SEC A
ID2833,22.16,250.16,19.0,9.0,SEC C
ID2834,135.92,275.4,22.0,14.0,SEC B
ID2835,109.08,228.32999999999998,12.0,5.0,SEC C
ID2836,110.04,150.55,10.0,4.0,SEC C
ID2837,166.56,180.5,8.0,8.0,SEC B
ID2838,127.0,257.31,16.0,9.0,SEC A
ID2839,135.76,173.51,16.0,11.0,SEC C
ID2840,113.76,180.22,14.0,6.0,SEC B
ID2841,79.0,200.66,11.0,6.0,SEC B
ID2842,99.64,189.25,7.0,8.0,SEC C
ID2843,81.68,3.3,8.0,4.0,SEC D
ID2844,83.96,125.0,18.0,5.0,SEC A
ID2845,117.48,199.32999999999998,16.0,15.0,SEC A
ID2846,93.28,220.5,18.0,9.0,SEC C
ID2847,112.8,192.65,8.0,6.0,SEC C
ID2848,110.6,173.15,6.0,10.0,SEC C
ID2849,83.64,222.24,9.0,8.0,SEC D
ID2850,113.08,176.3,7.0,6.0,SEC C
ID2851,53.76,217.75,9.0,8.0,SEC C
ID2852,77.56,173.75,9.0,4.0,SEC C
ID2853,63.04,14.66,7.0,3.0,SEC C
ID2854,217.44,73.5,7.0,7.0,SEC C
ID2855,169.6,212.85,15.0,9.0,SEC C
ID2856,137.41666666666666,9.73,9.0,6.0,SEC C
ID2857,41.64,4.66,6.0,6.0,SEC C
ID2858,100.2,186.4,18.0,7.0,SEC C
ID2859,127.96,235.0,26.0,11.0,SEC A
ID2860,188.8,249.0,22.0,9.0,SEC A
ID2861,67.68,99.5,8.0,4.0,SEC C
ID2862,120.88,78.25,9.0,9.0,SEC A
ID2863,0.12,257.08,14.0,5.0,SEC C
ID2864,61.16,3.1,5.0,3.0,SEC C
ID2865,62.88,353.15,18.0,15.0,SEC B
ID2866,28.92,114.0,11.0,8.0,SEC D
ID2867,30.84,308.0,20.0,7.0,SEC C
ID2868,126.8,201.25,11.0,8.0,SEC C
ID2869,418.08,179.2,12.0,5.0,SEC C
ID2870,79.96,28.0,3.0,4.0,SEC D
ID2871,20.08,75.0,4.0,3.0,SEC D
ID2872,66.32,36.32,8.0,6.0,SEC C
ID2873,87.48,131.81,12.0,5.0,SEC B
ID2874,84.2,232.91,12.0,5.0,SEC B
ID2875,44.88,188.81,18.0,9.0,SEC B
ID2876,155.2,42.75,10.0,8.0,SEC D
ID2877,98.72,172.25,6.0,4.0,SEC C
ID2878,44.8,28.0,4.0,4.0,SEC C
ID2879,96.44,197.75,12.0,10.0,SEC B
ID2880,74.2,1.1,6.0,5.0,SEC C
ID2881,107.24,34.0,12.0,7.0,SEC E
ID2882,87.56,201.75,13.0,9.0,SEC D
ID2883,78.2,283.08,19.0,13.0,SEC C
ID2884,16.2,7.0,4.0,6.0,SEC C
ID2885,42.64,0.0,6.0,2.0,SEC C
ID2886,65.36,202.32999999999998,9.0,5.0,SEC C
ID2887,89.28,254.5,7.0,8.0,SEC B
ID2888,92.16,1.5,5.0,4.0,SEC D
ID2889,34.84,0.66,4.0,7.0,SEC E
ID2890,293.48,206.0,20.0,15.0,SEC A
ID2891,112.36,201.75,19.0,5.0,SEC C
ID2892,61.12,269.685,16.0,9.0,SEC B
ID2893,19.36,221.5,12.0,6.0,SEC D
ID2894,71.12,167.525,6.0,5.0,SEC C
ID2895,53.0,116.0,10.0,6.0,SEC C
ID2896,147.52,185.81,14.0,11.0,SEC C
ID2897,18.96,14.0,9.0,7.0,SEC B
ID2898,274.0416666666667,174.75,14.0,11.0,SEC A
ID2899,15.36,0.0,1.0,3.0,SEC E
ID2900,131.32,221.07,15.0,19.0,SEC B
ID2901,113.32,181.75,17.0,6.0,SEC A
ID2902,217.48,228.46,21.0,9.0,SEC A
ID2903,222.32,243.78,28.0,10.0,SEC B
ID2904,50.44,48.5,6.0,3.0,SEC D
ID2905,65.84,108.5,8.0,4.0,SEC E
ID2906,103.64,187.07,9.0,6.0,SEC C
ID2907,125.95833333333333,2.0,10.0,5.0,SEC E
ID2908,8.2,399.83,11.0,5.0,SEC A
ID2909,46.12,38.5,10.0,3.0,SEC A
ID2910,111.6,247.07999999999998,15.0,5.0,SEC C
ID2911,216.04,216.7,26.0,11.0,SEC A
ID2912,135.32,233.0,15.0,8.0,SEC C
ID2913,111.0,192.5,17.0,14.0,SEC A
ID2914,79.96,207.0,9.0,5.0,SEC A
ID2915,114.08,21.0,3.0,6.0,SEC C
ID2916,143.12,201.5,14.0,10.0,SEC C
ID2917,126.24,191.33,11.0,5.0,SEC D
ID2918,111.84,202.303,18.0,10.0,SEC C
ID2919,326.24,198.0,17.0,33.0,SEC A
ID2920,75.08,169.75,11.0,7.0,SEC C
ID2921,85.16,168.0,3.0,8.0,SEC E
ID2922,197.84,352.0,19.0,3.0,SEC C
ID2923,492.64,403.25,39.0,10.0,SEC A
ID2924,85.48,231.12,16.0,6.0,SEC C
ID2925,17.4,0.0,1.0,2.0,SEC E
ID2926,68.68,0.0,1.0,15.0,SEC E
ID2927,127.04,168.2,2.0,5.0,SEC C
ID2928,141.16,203.74,14.0,9.0,SEC B
ID2929,140.56,195.0,13.0,8.0,SEC C
ID2930,129.0,220.57999999999998,16.0,9.0,SEC B
ID2931,128.72,202.75,19.0,8.0,SEC C
ID2932,39.76,354.99,21.0,8.0,SEC A
ID2933,45.08,135.49,10.0,6.0,SEC A
ID2934,48.16,32.25,9.0,5.0,SEC B
ID2935,15.76,0.0,12.0,5.0,SEC C
ID2936,171.16,192.5,9.0,6.0,SEC C
ID2937,135.76,203.3,8.0,2.0,SEC C
ID2938,52.48,177.0,9.0,3.0,SEC D
ID2939,108.16,258.65999999999997,9.0,6.0,SEC C
ID2940,46.4,88.905,10.0,7.0,SEC D
ID2941,51.16,194.5,7.0,4.0,SEC E
ID2942,216.92,218.25,29.0,17.0,SEC A
ID2943,60.32,190.0,12.0,16.0,SEC D
ID2944,87.44,125.3,13.0,7.0,SEC C
ID2945,40.52,35.75,9.0,4.0,SEC C
ID2946,64.88,201.93,11.0,7.0,SEC A
ID2947,4.56,5.0,1.0,16.0,SEC B
ID2948,118.16,36.75,5.0,5.0,SEC D
ID2949,153.2,397.2,26.0,19.0,SEC C
ID2950,107.36,188.0,3.0,14.0,SEC E
ID2951,102.64,208.0,9.0,4.0,SEC D
ID2952,151.6,211.0,10.0,8.0,SEC C
ID2953,120.88888888888889,18.45,7.0,4.0,SEC D
ID2954,117.16,191.0,14.0,4.0,SEC C
ID2955,124.8,169.0,2.0,4.0,SEC C
ID2956,18.52,240.75,9.0,7.0,SEC B
ID2957,119.76,220.68,16.0,12.0,SEC B
ID2958,107.68,173.15,16.0,7.0,SEC C
ID2959,83.84,217.25,17.0,6.0,SEC C
ID2960,108.0,0.0,7.0,4.0,SEC D
ID2961,98.48,242.87,11.0,3.0,SEC B
ID2962,148.24,193.17,19.0,9.0,SEC A
ID2963,132.88,214.6,10.0,8.0,SEC C
ID2964,36.24,28.5,4.0,2.0,SEC E
ID2965,4.64,110.0,6.0,7.0,SEC C
ID2966,63.89473684210526,28.0,3.0,3.0,SEC C
ID2967,289.64,239.0,17.0,36.0,SEC D
ID2968,79.52,182.0,2.0,4.0,SEC E
ID2969,91.8,343.5,14.0,30.0,SEC D
ID2970,56.76470588235294,232.0,8.0,6.0,SEC E
ID2971,48.16,3.0,6.0,3.0,SEC D
ID2972,274.72,191.108,24.0,11.0,SEC B
ID2973,76.52,227.5,8.0,4.0,SEC C
ID2974,218.32,476.56,47.0,20.0,SEC B
ID2975,89.28,175.25,7.0,6.0,SEC E
ID2976,174.16,210.835,12.0,6.0,SEC C
ID2977,148.04,387.058,25.0,11.0,SEC B
ID2978,50.6,135.5,4.0,8.0,SEC E
ID2979,54.04,192.4,13.0,9.0,SEC B
ID2980,0.56,185.0,6.0,4.0,SEC C
ID2981,36.78260869565217,26.0,6.0,4.0,SEC C
ID2982,34.64,256.0,8.0,4.0,SEC C
ID2983,90.2,222.25,8.0,5.0,SEC C
ID2984,66.0,257.22,16.0,5.0,SEC A
ID2985,537.88,199.32999999999998,15.0,44.0,SEC C
ID2986,61.04,203.16,15.0,17.0,SEC A
ID2987,166.84,173.0,12.0,8.0,SEC C
ID2988,87.88,178.0,12.0,6.0,SEC C
ID2989,46.32,79.0,12.0,6.0,SEC C
ID2990,108.88,171.56,6.0,6.0,SEC C
ID2991,42.52,2.5,10.0,7.0,SEC A
ID2992,129.12,183.25,10.0,5.0,SEC C
ID2993,33.48,184.75,11.0,6.0,SEC A
ID2994,167.20833333333334,379.6,17.0,12.0,SEC C
ID2995,136.6,184.0,17.0,10.0,SEC B
ID2996,132.12,227.56,24.0,14.0,SEC A
ID2997,116.12,214.75,14.0,6.0,SEC B
ID2998,217.6,233.97,23.0,15.0,SEC A
ID2999,238.64,544.74,35.0,18.0,SEC A
ID3000,87.28,14.5,6.0,4.0,SEC A
ID3001,54.48,174.58,14.0,5.0,SEC C
ID3002,18.08,2.56,3.0,4.0,SEC C
ID3003,63.56,31.0,16.0,8.0,SEC C
ID3004,53.88,174.08,8.0,6.0,SEC C
ID3005,47.92,22.0,7.0,3.0,SEC E
ID3006,195.32,257.55,22.0,11.0,SEC A
ID3007,202.16,226.5,14.0,7.0,SEC C
ID3008,105.44,173.75,14.0,7.0,SEC C
ID3009,225.92,199.31,33.0,21.0,SEC A
ID3010,60.64,172.0,8.0,2.0,SEC C
ID3011,107.16,15.0,2.0,8.0,SEC B
ID3012,97.68,171.25,11.0,8.0,SEC D
ID3013,174.32,177.75,7.0,6.0,SEC D
ID3014,179.0,264.75,20.0,12.0,SEC B
ID3015,168.56,389.08,21.0,9.0,SEC C
ID3016,226.32,376.83,30.0,16.0,SEC A
ID3017,71.24,196.5,9.0,7.0,SEC B
ID3018,202.56,51.5,16.0,9.0,SEC C
ID3019,124.52,212.0,12.0,6.0,SEC B
ID3020,48.56,14.75,11.0,7.0,SEC B
ID3021,66.36,168.65,5.0,7.0,SEC D
ID3022,122.72,192.75,7.0,7.0,SEC D
ID3023,128.56,279.25,28.0,12.0,SEC A
ID3024,194.36,433.25,17.0,7.0,SEC C
ID3025,66.76923076923077,7.25,5.0,3.0,SEC E
ID3026,141.56,281.92,13.0,7.0,SEC A
ID3027,91.76,171.5,17.0,6.0,SEC C
ID3028,32.88,186.25,13.0,6.0,SEC C
ID3029,25.6,185.0,10.0,6.0,SEC B
ID3030,49.28,224.66,36.0,10.0,SEC B
ID3031,379.3333333333333,606.8299999999999,30.0,8.0,SEC A
ID3032,172.68,258.0,25.0,18.0,SEC A
ID3033,70.5,191.75,11.0,5.0,SEC D
ID3034,234.96,234.53,24.0,19.0,SEC A
ID3035,98.6,190.25,15.0,6.0,SEC C
ID3036,77.48,180.25,18.0,13.0,SEC C
ID3037,166.68,191.1,18.0,8.0,SEC B
ID3038,99.84,201.25,22.0,6.0,SEC C
ID3039,156.92,169.5,9.0,7.0,SEC C
ID3040,155.92,94.0,9.0,9.0,SEC B
ID3041,198.2,197.53,20.0,8.0,SEC A
ID3042,31.68,85.0,8.0,4.0,SEC D
ID3043,181.8,203.0,8.0,7.0,SEC B
ID3044,117.04,167.38,13.0,7.0,SEC B
ID3045,91.52,190.5,13.0,7.0,SEC C
ID3046,152.48,169.5,11.0,4.0,SEC E
ID3047,66.04,173.99,13.0,4.0,SEC C
ID3048,92.36,178.45,13.0,9.0,SEC B
ID3049,59.76,30.990000000000002,10.0,10.0,SEC C
ID3050,168.8,203.25,12.0,13.0,SEC D
ID3051,94.76,215.25,9.0,10.0,SEC C
ID3052,50.08,196.66,6.0,7.0,SEC C
ID3053,45.52,205.0,11.0,5.0,SEC C
ID3054,84.96,8.5,7.0,8.0,SEC C
ID3055,16.96,1.75,5.0,4.0,SEC D
ID3056,82.16,172.75,12.0,5.0,SEC A
ID3057,60.36,190.0,9.0,6.0,SEC C
ID3058,142.12,294.03,33.0,14.0,SEC A
ID3059,306.0,196.33,38.0,9.0,SEC A
ID3060,74.16,199.56,26.0,9.0,SEC B
ID3061,158.56,72.31,5.0,2.0,SEC C
ID3062,146.88,176.86,16.0,8.0,SEC A
ID3063,297.52,422.38,32.0,14.0,SEC A
ID3064,126.88,196.75,23.0,12.0,SEC C
ID3065,45.4,2.99,9.0,5.0,SEC C
ID3066,148.68,269.5,12.0,7.0,SEC A
ID3067,73.0,111.62,16.0,7.0,SEC C
ID3068,291.32,489.90999999999997,52.0,24.0,SEC A
ID3069,361.88,206.5,23.0,11.0,SEC A
ID3070,249.6,233.0,14.0,4.0,SEC C
ID3071,213.8,384.57,25.0,12.0,SEC A
ID3072,155.32,215.78,15.0,8.0,SEC C
ID3073,91.44,5.0,6.0,6.0,SEC A
ID3074,175.0,272.5,24.0,6.0,SEC B
ID3075,218.84,30.5,15.0,5.0,SEC A
ID3076,110.96,246.75,28.0,11.0,SEC A
ID3077,100.96,187.5,12.0,5.0,SEC D
ID3078,80.76,2.0,4.0,5.0,SEC C
ID3079,175.04,201.99,11.0,7.0,SEC B
ID3080,135.12,190.5,15.0,8.0,SEC A
ID3081,77.88,175.0,8.0,3.0,SEC C
ID3082,99.44,177.0,10.0,4.0,SEC C
ID3083,38.44,209.75,11.0,3.0,SEC C
ID3084,106.68,250.0,31.0,10.0,SEC A
ID3085,162.68,190.0,16.0,8.0,SEC A
ID3086,185.0,252.99,26.0,9.0,SEC A
ID3087,50.56,208.25,10.0,11.0,SEC B
ID3088,49.76,181.75,10.0,5.0,SEC C
ID3089,122.48,213.62,18.0,7.0,SEC A
ID3090,153.64,186.84,12.0,8.0,SEC A
ID3091,56.36,165.31,20.0,10.0,SEC A
ID3092,110.24,319.9,29.0,9.0,SEC A
ID3093,37.84,8.25,4.0,7.0,SEC C
ID3094,204.44,382.25,29.0,11.0,SEC B
ID3095,129.84,211.41,18.0,7.0,SEC B
ID3096,71.24,199.25,17.0,7.0,SEC A
ID3097,83.76,246.0,18.0,5.0,SEC A
ID3098,282.88,238.16,29.0,12.0,SEC A
ID3099,19.72,29.5,5.0,3.0,SEC D
ID3100,122.92,188.25,11.0,7.0,SEC A
ID3101,103.64,198.0,9.0,6.0,SEC C
ID3102,69.36,172.56,8.0,3.0,SEC C
ID3103,62.76,223.0,17.0,18.0,SEC A
ID3104,139.36,170.66,13.0,13.0,SEC A
ID3105,77.16,232.5,10.0,6.0,SEC C
ID3106,60.28,284.37,12.0,6.0,SEC A
ID3107,101.48,200.57999999999998,17.0,8.0,SEC C
ID3108,114.48,246.25,15.0,6.0,SEC C
ID3109,159.88,228.5,20.0,8.0,SEC C
ID3110,103.08,192.56,20.0,12.0,SEC A
ID3111,130.84,177.74,16.0,5.0,SEC B
ID3112,61.84,196.25,10.0,9.0,SEC B
ID3113,264.125,245.32999999999998,21.0,14.0,SEC B
ID3114,44.48,535.67,18.0,9.0,SEC A
ID3115,99.68,224.25,11.0,42.0,SEC D
ID3116,46.28,12.5,16.0,7.0,SEC C
ID3117,182.96,36.825,12.0,7.0,SEC C
ID3118,146.88,164.0,6.0,7.0,SEC C
ID3119,45.28,32.0,5.0,4.0,SEC D
ID3120,112.52,140.15,9.0,5.0,SEC C
ID3121,228.44,222.25,30.0,12.0,SEC A
ID3122,9.2,0.0,2.0,2.0,SEC C
ID3123,87.12,192.56,19.0,9.0,SEC C
ID3124,99.64,124.4,9.0,7.0,SEC C
ID3125,41.76,29.25,4.0,5.0,SEC D
ID3126,44.76,15.25,7.0,5.0,SEC B
ID3127,101.84,300.5,15.0,6.0,SEC B
ID3128,44.12,176.5,8.0,8.0,SEC C
ID3129,67.0,173.0,7.0,3.0,SEC D
ID3130,93.28,197.48,12.0,9.0,SEC C
ID3131,65.36,169.75,5.0,7.0,SEC B
ID3132,69.72,164.5,11.0,5.0,SEC C
ID3133,144.52,168.0,1.0,18.0,SEC B
ID3134,89.96,196.08,14.0,8.0,SEC C
ID3135,69.52,176.0,7.0,3.0,SEC C
ID3136,35.64,185.5,9.0,4.0,SEC C
ID3137,79.48,348.25,42.0,9.0,SEC A
ID3138,57.52,28.0,18.0,0.0,SEC A
ID3139,90.84,125.5,5.0,4.0,SEC C
ID3140,35.56,211.66,13.0,5.0,SEC B
ID3141,67.84,224.1,17.0,5.0,SEC A
ID3142,14.28,172.6,9.0,4.0,SEC B
ID3143,41.36,74.8,9.0,4.0,SEC B
ID3144,23.16,98.0,5.0,4.0,SEC B
ID3145,16.84,192.12,12.0,5.0,SEC C
ID3146,36.16,200.5,16.0,8.0,SEC B
ID3147,152.16,264.5,25.0,15.0,SEC A
ID3148,390.16,280.76,27.0,13.0,SEC A
ID3149,180.68,193.25,13.0,36.0,SEC D
ID3150,73.84,45.0,6.0,5.0,SEC D
ID3151,117.2,265.81,19.0,6.0,SEC A
ID3152,141.92,224.5,14.0,8.0,SEC C
ID3153,52.0,247.0,10.0,6.0,SEC B
ID3154,105.56,209.11599999999999,11.0,5.0,SEC D
ID3155,173.84,230.25,18.0,7.0,SEC B
ID3156,148.41176470588235,210.4,14.0,5.0,SEC D
ID3157,139.12,200.0,3.0,8.0,SEC D
ID3158,34.84,7.0,4.0,25.0,SEC D
ID3159,35.16,85.0,6.0,7.0,SEC C
ID3160,58.92,208.25,8.0,5.0,SEC D
ID3161,19.0,196.0,14.0,5.0,SEC C
ID3162,7.24,212.0,8.0,20.0,SEC D
ID3163,209.0,216.75,15.0,5.0,SEC B
ID3164,174.8181818181818,283.5,12.0,6.0,SEC C
ID3165,58.44,153.5,15.0,6.0,SEC C
ID3166,36.4,431.5,32.0,3.0,SEC A
ID3167,138.96,238.5,24.0,7.0,SEC A
ID3168,97.4,218.0,17.0,10.0,SEC B
ID3169,132.52,103.05,11.0,8.0,SEC C
ID3170,154.12,165.75,12.0,7.0,SEC C
ID3171,35.28,170.0,5.0,21.0,SEC D
ID3172,55.2,224.32999999999998,13.0,4.0,SEC C
ID3173,81.6,223.5,10.0,8.0,SEC B
ID3174,40.72,14.0,4.0,4.0,SEC C
ID3175,354.68,311.0,25.0,15.0,SEC A
ID3176,24.96,88.0,8.0,24.0,SEC C
ID3177,95.04,29.0,7.0,5.0,SEC E
ID3178,2154.4,197.16,13.0,30.0,SEC C
ID3179,222.52,208.98,45.0,14.0,SEC A
ID3180,0.0,227.07999999999998,19.0,8.0,SEC B
ID3181,92.4,194.75,13.0,8.0,SEC C
ID3182,144.8,202.25,26.0,8.0,SEC A
